Date,Volume
1985-12-20,206035200
1985-12-23,143225600
1985-12-24,64601600
1985-12-26,45852800
1985-12-27,122886400
1985-12-30,107676800
1985-12-31,87248000
1986-01-02,117420800
1986-01-03,242166400
1986-01-06,185046400
1986-01-07,470534400
1986-01-08,607600000
1986-01-09,447238400
1986-01-10,153238400
1986-01-13,215420800
1986-01-14,272697600
1986-01-15,423472000
1986-01-16,534777600
1986-01-17,345385600
1986-01-20,127411200
1986-01-21,151961600
1986-01-22,143001600
1986-01-23,156419200
1986-01-24,111977600
1986-01-27,389580800
1986-01-28,222297600
1986-01-29,589568000
1986-01-30,236880000
1986-01-31,147705600
1986-02-03,350022400
1986-02-04,260176000
1986-02-05,197164800
1986-02-06,134220800
1986-02-07,129404800
1986-02-10,111843200
1986-02-11,153462400
1986-02-12,133056000
1986-02-13,109379200
1986-02-14,137513600
1986-02-18,148108800
1986-02-19,359676800
1986-02-20,137916800
1986-02-21,189078400
1986-02-24,247116800
1986-02-25,224739200
1986-02-26,164729600
1986-02-27,108124800
1986-02-28,125126400
1986-03-03,108819200
1986-03-04,89107200
1986-03-05,177027200
1986-03-06,101337600
1986-03-07,96185600
1986-03-10,75488000
1986-03-11,103062400
1986-03-12,85680000
1986-03-13,115964800
1986-03-14,384854400
1986-03-17,118720000
1986-03-18,249356800
1986-03-19,189884800
1986-03-20,904131200
1986-03-21,260377600
1986-03-24,294313600
1986-03-25,281075200
1986-03-26,222140800
1986-03-27,219004800
1986-03-31,187801600
1986-04-01,222723200
1986-04-02,325292800
1986-04-03,211075200
1986-04-04,125955200
1986-04-07,120131200
1986-04-08,193222400
1986-04-09,135318400
1986-04-10,109984000
1986-04-11,75667200
1986-04-14,84963200
1986-04-15,131398400
1986-04-16,210828800
1986-04-17,270099200
1986-04-18,247676800
1986-04-21,273548800
1986-04-22,327868800
1986-04-23,261475200
1986-04-24,458371200
1986-04-25,261072000
1986-04-28,145532800
1986-04-29,132697600
1986-04-30,137782400
1986-05-01,257936000
1986-05-02,93587200
1986-05-05,149340800
1986-05-06,218534400
1986-05-07,198800000
1986-05-08,233363200
1986-05-09,222499200
1986-05-12,400422400
1986-05-13,471766400
1986-05-14,482988800
1986-05-15,222544000
1986-05-16,319244800
1986-05-19,209507200
1986-05-20,245795200
1986-05-21,346729600
1986-05-22,220505600
1986-05-23,139843200
1986-05-27,84649600
1986-05-28,207132800
1986-05-29,101427200
1986-05-30,127433600
1986-06-02,199248000
1986-06-03,325897600
1986-06-04,300652800
1986-06-05,147884800
1986-06-06,177363200
1986-06-09,247027200
1986-06-10,246892800
1986-06-11,186860800
1986-06-12,129091200
1986-06-13,143001600
1986-06-16,173600000
1986-06-17,222051200
1986-06-18,429654400
1986-06-19,344646400
1986-06-20,161302400
1986-06-23,116323200
1986-06-24,141993600
1986-06-25,131980800
1986-06-26,116928000
1986-06-27,50198400
1986-06-30,70761600
1986-07-01,87718400
1986-07-02,144838400
1986-07-03,181171200
1986-07-07,181820800
1986-07-08,273683200
1986-07-09,365120000
1986-07-10,208566400
1986-07-11,224000000
1986-07-14,237440000
1986-07-15,297920000
1986-07-16,539840000
1986-07-17,250880000
1986-07-18,309120000
1986-07-21,228480000
1986-07-22,239680000
1986-07-23,179491200
1986-07-24,144569600
1986-07-25,217459200
1986-07-28,246400000
1986-07-29,595840000
1986-07-30,255360000
1986-07-31,282240000
1986-08-01,150080000
1986-08-04,130166400
1986-08-05,117891200
1986-08-06,185203200
1986-08-07,173398400
1986-08-08,110140800
1986-08-11,183433600
1986-08-12,244160000
1986-08-13,454720000
1986-08-14,230720000
1986-08-15,137177600
1986-08-18,147347200
1986-08-19,137782400
1986-08-20,171315200
1986-08-21,194656000
1986-08-22,115718400
1986-08-25,126403200
1986-08-26,131241600
1986-08-27,147033600
1986-08-28,219699200
1986-08-29,135228800
1986-09-02,232960000
1986-09-03,117488000
1986-09-04,198800000
1986-09-05,98492800
1986-09-08,126201600
1986-09-09,150774400
1986-09-10,75667200
1986-09-11,134355200
1986-09-12,228480000
1986-09-15,222723200
1986-09-16,246400000
1986-09-17,116860800
1986-09-18,99030400
1986-09-19,127612800
1986-09-22,239680000
1986-09-23,338240000
1986-09-24,176870400
1986-09-25,187801600
1986-09-26,70022400
1986-09-29,208947200
1986-09-30,180790400
1986-10-01,138588800
1986-10-02,94819200
1986-10-03,138745600
1986-10-06,94505600
1986-10-07,127993600
1986-10-08,111574400
1986-10-09,77952000
1986-10-10,58531200
1986-10-13,99680000
1986-10-14,199337600
1986-10-15,205408000
1986-10-16,135766400
1986-10-17,151872000
1986-10-20,148982400
1986-10-21,113724800
1986-10-22,94483200
1986-10-23,123132800
1986-10-24,75331200
1986-10-27,151200000
1986-10-28,142240000
1986-10-29,85433600
1986-10-30,293440000
1986-10-31,121296000
1986-11-03,151827200
1986-11-04,246400000
1986-11-05,624960000
1986-11-06,331520000
1986-11-07,143158400
1986-11-10,105884800
1986-11-11,50176000
1986-11-12,130995200
1986-11-13,137513600
1986-11-14,135116800
1986-11-17,141680000
1986-11-18,170060800
1986-11-19,302400000
1986-11-20,295680000
1986-11-21,286720000
1986-11-24,376320000
1986-11-25,848960000
1986-11-26,506240000
1986-11-28,220550400
1986-12-01,347200000
1986-12-02,369600000
1986-12-03,336000000
1986-12-04,268800000
1986-12-05,262080000
1986-12-08,347200000
1986-12-09,302400000
1986-12-10,244160000
1986-12-11,226240000
1986-12-12,180118400
1986-12-15,209059200
1986-12-16,151939200
1986-12-17,151110400
1986-12-18,175056000
1986-12-19,199091200
1986-12-22,164371200
1986-12-23,244160000
1986-12-24,95760000
1986-12-26,89868800
1986-12-29,117644800
1986-12-30,148153600
1986-12-31,132563200
1987-01-02,120870400
1987-01-05,239680000
1987-01-06,324800000
1987-01-07,434560000
1987-01-08,291200000
1987-01-09,239680000
1987-01-12,232960000
1987-01-13,211724800
1987-01-14,504000000
1987-01-15,546560000
1987-01-16,407680000
1987-01-19,362880000
1987-01-20,775040000
1987-01-21,533120000
1987-01-22,472640000
1987-01-23,459200000
1987-01-26,351680000
1987-01-27,378560000
1987-01-28,414400000
1987-01-29,557760000
1987-01-30,409920000
1987-02-02,246400000
1987-02-03,178617600
1987-02-04,217840000
1987-02-05,340480000
1987-02-06,293440000
1987-02-09,157001600
1987-02-10,166790400
1987-02-11,342720000
1987-02-12,710080000
1987-02-13,510720000
1987-02-17,409920000
1987-02-18,470400000
1987-02-19,313600000
1987-02-20,190646400
1987-02-23,351680000
1987-02-24,356160000
1987-02-25,454720000
1987-02-26,499520000
1987-02-27,405440000
1987-03-02,396480000
1987-03-03,436800000
1987-03-04,448000000
1987-03-05,338240000
1987-03-06,176377600
1987-03-09,255360000
1987-03-10,244160000
1987-03-11,218467200
1987-03-12,302400000
1987-03-13,197612800
1987-03-16,246400000
1987-03-17,244160000
1987-03-18,302400000
1987-03-19,206729600
1987-03-20,347200000
1987-03-23,246400000
1987-03-24,268800000
1987-03-25,273280000
1987-03-26,143024000
1987-03-27,133907200
1987-03-30,259840000
1987-03-31,273280000
1987-04-01,217862400
1987-04-02,777280000
1987-04-03,539840000
1987-04-06,288960000
1987-04-07,259840000
1987-04-08,230720000
1987-04-09,237440000
1987-04-10,217840000
1987-04-13,142217600
1987-04-14,407680000
1987-04-15,349440000
1987-04-16,347200000
1987-04-20,149161600
1987-04-21,432320000
1987-04-22,403200000
1987-04-23,304640000
1987-04-24,255360000
1987-04-27,383040000
1987-04-28,324800000
1987-04-29,291200000
1987-04-30,253120000
1987-05-01,132720000
1987-05-04,142105600
1987-05-05,230720000
1987-05-06,286720000
1987-05-07,180790400
1987-05-08,184732800
1987-05-11,197276800
1987-05-12,259840000
1987-05-13,311360000
1987-05-14,148489600
1987-05-15,145958400
1987-05-18,241920000
1987-05-19,239680000
1987-05-20,288960000
1987-05-21,173801600
1987-05-22,97104000
1987-05-26,152252800
1987-05-27,180700800
1987-05-28,151222400
1987-05-29,92601600
1987-06-01,83305600
1987-06-02,137491200
1987-06-03,171315200
1987-06-04,153596800
1987-06-05,130928000
1987-06-08,201846400
1987-06-09,127052800
1987-06-10,146227200
1987-06-11,125372800
1987-06-12,101763200
1987-06-15,259840000
1987-06-16,342720000
1987-06-17,297920000
1987-06-18,229600000
1987-06-19,125440000
1987-06-22,169120000
1987-06-23,80852800
1987-06-24,118720000
1987-06-25,120960000
1987-06-26,127680000
1987-06-29,101304000
1987-06-30,144480000
1987-07-01,94830400
1987-07-02,81558400
1987-07-06,85489600
1987-07-07,203840000
1987-07-08,341600000
1987-07-09,239680000
1987-07-10,156800000
1987-07-13,255360000
1987-07-14,257600000
1987-07-15,271040000
1987-07-16,94584000
1987-07-17,92198400
1987-07-20,124320000
1987-07-21,110992000
1987-07-22,60928000
1987-07-23,74737600
1987-07-24,117600000
1987-07-27,56638400
1987-07-28,74289600
1987-07-29,98828800
1987-07-30,104294400
1987-07-31,73046400
1987-08-03,63358400
1987-08-04,120960000
1987-08-05,129920000
1987-08-06,252000000
1987-08-07,152320000
1987-08-10,77996800
1987-08-11,271040000
1987-08-12,161280000
1987-08-13,196000000
1987-08-14,104854400
1987-08-17,145600000
1987-08-18,237440000
1987-08-19,66875200
1987-08-20,175840000
1987-08-21,140000000
1987-08-24,120960000
1987-08-25,136640000
1987-08-26,196000000
1987-08-27,124320000
1987-08-28,95816000
1987-08-31,150080000
1987-09-01,138880000
1987-09-02,229600000
1987-09-03,184800000
1987-09-04,108438400
1987-09-08,175840000
1987-09-09,157920000
1987-09-10,140000000
1987-09-11,124320000
1987-09-14,81905600
1987-09-15,104608000
1987-09-16,168000000
1987-09-17,66796800
1987-09-18,71198400
1987-09-21,128800000
1987-09-22,153440000
1987-09-23,254576000
1987-09-24,182560000
1987-09-25,106523200
1987-09-28,203840000
1987-09-29,171360000
1987-09-30,122080000
1987-10-01,116480000
1987-10-02,96499200
1987-10-05,134400000
1987-10-06,201600000
1987-10-07,224000000
1987-10-08,164640000
1987-10-09,145600000
1987-10-12,199360000
1987-10-13,162400000
1987-10-14,258720000
1987-10-15,348320000
1987-10-16,420000000
1987-10-19,476000000
1987-10-20,568960000
1987-10-21,534240000
1987-10-22,385280000
1987-10-23,198240000
1987-10-26,313600000
1987-10-27,455840000
1987-10-28,418880000
1987-10-29,331520000
1987-10-30,421120000
1987-11-02,188160000
1987-11-03,313600000
1987-11-04,234080000
1987-11-05,255360000
1987-11-06,187040000
1987-11-09,210560000
1987-11-10,231840000
1987-11-11,185920000
1987-11-12,246400000
1987-11-13,154560000
1987-11-16,184800000
1987-11-17,268800000
1987-11-18,265440000
1987-11-19,182560000
1987-11-20,250880000
1987-11-23,97395200
1987-11-24,197120000
1987-11-25,92400000
1987-11-27,70683200
1987-11-30,416640000
1987-12-01,181440000
1987-12-02,142240000
1987-12-03,319200000
1987-12-04,244160000
1987-12-07,203840000
1987-12-08,254240000
1987-12-09,179200000
1987-12-10,276640000
1987-12-11,122080000
1987-12-14,341600000
1987-12-15,299040000
1987-12-16,330400000
1987-12-17,325920000
1987-12-18,302400000
1987-12-21,188160000
1987-12-22,128800000
1987-12-23,171360000
1987-12-24,69944000
1987-12-28,229600000
1987-12-29,118720000
1987-12-30,155680000
1987-12-31,117600000
1988-01-04,330400000
1988-01-05,309120000
1988-01-06,268800000
1988-01-07,212800000
1988-01-08,486080000
1988-01-11,404320000
1988-01-12,400960000
1988-01-13,211680000
1988-01-14,132160000
1988-01-15,343840000
1988-01-18,125440000
1988-01-19,274400000
1988-01-20,680960000
1988-01-21,493920000
1988-01-22,445760000
1988-01-25,200480000
1988-01-26,143360000
1988-01-27,258720000
1988-01-28,232960000
1988-01-29,265440000
1988-02-01,199360000
1988-02-02,191520000
1988-02-03,226240000
1988-02-04,199360000
1988-02-05,132160000
1988-02-08,203840000
1988-02-09,116480000
1988-02-10,228480000
1988-02-11,147840000
1988-02-12,137760000
1988-02-16,154560000
1988-02-17,256480000
1988-02-18,143360000
1988-02-19,90764800
1988-02-22,200480000
1988-02-23,220640000
1988-02-24,145600000
1988-02-25,179200000
1988-02-26,82342400
1988-02-29,112000000
1988-03-01,171360000
1988-03-02,292320000
1988-03-03,473760000
1988-03-04,209440000
1988-03-07,207200000
1988-03-08,144480000
1988-03-09,134400000
1988-03-10,176960000
1988-03-11,157920000
1988-03-14,98123200
1988-03-15,181440000
1988-03-16,118720000
1988-03-17,260960000
1988-03-18,272160000
1988-03-21,227360000
1988-03-22,119179200
1988-03-23,209440000
1988-03-24,320320000
1988-03-25,131040000
1988-03-28,172480000
1988-03-29,213920000
1988-03-30,371840000
1988-03-31,217280000
1988-04-04,181440000
1988-04-05,147840000
1988-04-06,190400000
1988-04-07,163520000
1988-04-08,202720000
1988-04-11,148960000
1988-04-12,173600000
1988-04-13,143360000
1988-04-14,188160000
1988-04-15,232960000
1988-04-18,170240000
1988-04-19,212329600
1988-04-20,215040000
1988-04-21,178080000
1988-04-22,107643200
1988-04-25,150080000
1988-04-26,175840000
1988-04-27,126560000
1988-04-28,99164800
1988-04-29,89992000
1988-05-02,82196800
1988-05-03,124320000
1988-05-04,224000000
1988-05-05,70459200
1988-05-06,107038400
1988-05-09,76372800
1988-05-10,95905600
1988-05-11,174720000
1988-05-12,82980800
1988-05-13,71400000
1988-05-16,74760000
1988-05-17,193760000
1988-05-18,174720000
1988-05-19,249760000
1988-05-20,81737600
1988-05-23,183680000
1988-05-24,142240000
1988-05-25,135520000
1988-05-26,85780800
1988-05-27,83955200
1988-05-31,123200000
1988-06-01,229600000
1988-06-02,133280000
1988-06-03,175840000
1988-06-06,164640000
1988-06-07,311360000
1988-06-08,258720000
1988-06-09,269920000
1988-06-10,176960000
1988-06-13,148960000
1988-06-14,292420800
1988-06-15,122080000
1988-06-16,107374400
1988-06-17,95390400
1988-06-20,78601600
1988-06-21,123592000
1988-06-22,195563200
1988-06-23,71388800
1988-06-24,74715200
1988-06-27,83619200
1988-06-28,162568000
1988-06-29,143449600
1988-06-30,114688000
1988-07-01,94539200
1988-07-05,104451200
1988-07-06,156553600
1988-07-07,105604800
1988-07-08,105392000
1988-07-11,73628800
1988-07-12,100900800
1988-07-13,115169600
1988-07-14,62809600
1988-07-15,83025600
1988-07-18,113500800
1988-07-19,122304000
1988-07-20,120086400
1988-07-21,149027200
1988-07-22,103846400
1988-07-25,105896000
1988-07-26,101528000
1988-07-27,116524800
1988-07-28,92680000
1988-07-29,158950400
1988-08-01,85937600
1988-08-02,121284800
1988-08-03,110846400
1988-08-04,68913600
1988-08-05,52662400
1988-08-08,29937600
1988-08-09,170027200
1988-08-10,147806400
1988-08-11,106052800
1988-08-12,77481600
1988-08-15,166678400
1988-08-16,122752000
1988-08-17,118944000
1988-08-18,74065600
1988-08-19,227360000
1988-08-22,170195200
1988-08-23,163576000
1988-08-24,125473600
1988-08-25,127680000
1988-08-26,40152000
1988-08-29,57232000
1988-08-30,50568000
1988-08-31,237686400
1988-09-01,246736000
1988-09-02,186300800
1988-09-06,143449600
1988-09-07,179110400
1988-09-08,207256000
1988-09-09,234673600
1988-09-12,148030400
1988-09-13,119683200
1988-09-14,238571200
1988-09-15,165760000
1988-09-16,123760000
1988-09-19,92131200
1988-09-20,102681600
1988-09-21,91347200
1988-09-22,145667200
1988-09-23,101483200
1988-09-26,87035200
1988-09-27,162982400
1988-09-28,84694400
1988-09-29,106075200
1988-09-30,92892800
1988-10-03,90776000
1988-10-04,51654400
1988-10-05,123200000
1988-10-06,167764800
1988-10-07,457587200
1988-10-10,332640000
1988-10-11,194555200
1988-10-12,132944000
1988-10-13,164460800
1988-10-14,157248000
1988-10-17,93688000
1988-10-18,142598400
1988-10-19,277323200
1988-10-20,173465600
1988-10-21,123603200
1988-10-24,135161600
1988-10-25,85187200
1988-10-26,188720000
1988-10-27,143684800
1988-10-28,84481600
1988-10-31,242905600
1988-11-01,143696000
1988-11-02,208521600
1988-11-03,242457600
1988-11-04,153798400
1988-11-07,170083200
1988-11-08,154526400
1988-11-09,201723200
1988-11-10,99915200
1988-11-11,108684800
1988-11-14,85232000
1988-11-15,80001600
1988-11-16,147840000
1988-11-17,79542400
1988-11-18,57590400
1988-11-21,221905600
1988-11-22,148187200
1988-11-23,187992000
1988-11-25,48294400
1988-11-28,139361600
1988-11-29,92668800
1988-11-30,167843200
1988-12-01,212161600
1988-12-02,333715200
1988-12-05,154414400
1988-12-06,104932800
1988-12-07,98134400
1988-12-08,59460800
1988-12-09,44956800
1988-12-12,117880000
1988-12-13,122550400
1988-12-14,193300800
1988-12-15,112571200
1988-12-16,183489600
1988-12-19,234326400
1988-12-20,274187200
1988-12-21,241964800
1988-12-22,106030400
1988-12-23,40958400
1988-12-27,59987200
1988-12-28,51542400
1988-12-29,117812800
1988-12-30,81692800
1989-01-03,100016000
1989-01-04,239948800
1989-01-05,307328000
1989-01-06,198665600
1989-01-09,79307200
1989-01-10,103320000
1989-01-11,156128000
1989-01-12,150315200
1989-01-13,193905600
1989-01-16,168593600
1989-01-17,756604800
1989-01-18,487928000
1989-01-19,255987200
1989-01-20,173734400
1989-01-23,180532800
1989-01-24,223294400
1989-01-25,110936000
1989-01-26,285264000
1989-01-27,2127171200
1989-01-30,586499200
1989-01-31,460353600
1989-02-01,487558400
1989-02-02,473491200
1989-02-03,178908800
1989-02-06,116737600
1989-02-07,165155200
1989-02-08,157012800
1989-02-09,160809600
1989-02-10,348342400
1989-02-13,235188800
1989-02-14,891576000
1989-02-15,330624000
1989-02-16,255696000
1989-02-17,116849600
1989-02-21,190556800
1989-02-22,238324800
1989-02-23,95368000
1989-02-24,152129600
1989-02-27,115920000
1989-02-28,176019200
1989-03-01,170128000
1989-03-02,376331200
1989-03-03,387777600
1989-03-06,168515200
1989-03-07,260691200
1989-03-08,216294400
1989-03-09,133436800
1989-03-10,102715200
1989-03-13,131107200
1989-03-14,161940800
1989-03-15,90059200
1989-03-16,192236800
1989-03-17,237126400
1989-03-20,181451200
1989-03-21,128195200
1989-03-22,144849600
1989-03-23,118910400
1989-03-27,151659200
1989-03-28,141254400
1989-03-29,74401600
1989-03-30,105246400
1989-03-31,185348800
1989-04-03,166286400
1989-04-04,115729600
1989-04-05,120254400
1989-04-06,156374400
1989-04-07,354984000
1989-04-10,135374400
1989-04-11,146540800
1989-04-12,387912000
1989-04-13,181272000
1989-04-14,123356800
1989-04-17,140145600
1989-04-18,560985600
1989-04-19,425880000
1989-04-20,179816000
1989-04-21,115169600
1989-04-24,110790400
1989-04-25,116177600
1989-04-26,186132800
1989-04-27,139384000
1989-04-28,103857600
1989-05-01,80662400
1989-05-02,215745600
1989-05-03,220539200
1989-05-04,188910400
1989-05-05,460756800
1989-05-08,205923200
1989-05-09,346774400
1989-05-10,234438400
1989-05-11,300944000
1989-05-12,467140800
1989-05-15,317900800
1989-05-16,228670400
1989-05-17,248460800
1989-05-18,211254400
1989-05-19,330769600
1989-05-22,190400000
1989-05-23,134467200
1989-05-24,297606400
1989-05-25,232366400
1989-05-26,112515200
1989-05-30,111921600
1989-05-31,115214400
1989-06-01,179502400
1989-06-02,124476800
1989-06-05,124118400
1989-06-06,145006400
1989-06-07,175672000
1989-06-08,178012800
1989-06-09,94416000
1989-06-12,80864000
1989-06-13,230977600
1989-06-14,251305600
1989-06-15,161403200
1989-06-16,542001600
1989-06-19,183120000
1989-06-20,134534400
1989-06-21,129864000
1989-06-22,137200000
1989-06-23,123894400
1989-06-26,183836800
1989-06-27,105784000
1989-06-28,257028800
1989-06-29,233520000
1989-06-30,164740800
1989-07-03,48350400
1989-07-05,119156800
1989-07-06,173924800
1989-07-07,106108800
1989-07-10,203694400
1989-07-11,243924800
1989-07-12,124129600
1989-07-13,225433600
1989-07-14,257320000
1989-07-17,130894400
1989-07-18,477310400
1989-07-19,238974400
1989-07-20,236073600
1989-07-21,139484800
1989-07-24,115987200
1989-07-25,209843200
1989-07-26,233744000
1989-07-27,173073600
